r1,r2,r3,r4,q1,q2,q3,q4,q5,q6
0.44,0.25,9999.0,9999.0,-0.541446,-0.483991,0.679409,-0.276616,-2.33867,-0.378467
0.44,0.25,9999.0,9999.0,-0.541342,-0.48412,0.679353,-0.29963,-2.3365,-0.367084
0.44,0.25,9999.0,9999.0,-0.541237,-0.484251,0.679301,-0.322691,-2.33413,-0.355681
0.39,0.25,9999.0,9999.0,-0.541237,-0.484251,0.679301,-0.322691,-2.33413,-0.355681
0.39,0.25,9999.0,9999.0,-0.541134,-0.484382,0.679251,-0.345795,-2.33158,-0.344259
0.39,0.25,9999.0,9999.0,-0.54103,-0.484516,0.679204,-0.368937,-2.32884,-0.33282
0.39,0.25,9999.0,9999.0,-0.54103,-0.484516,0.679204,-0.368937,-2.32884,-0.33282
0.39,0.25,9999.0,9999.0,-0.540927,-0.48465,0.679159,-0.392113,-2.3259,-0.321366
0.39,0.25,9999.0,9999.0,-0.540824,-0.484786,0.679118,-0.415317,-2.32278,-0.309899
0.34,0.25,9999.0,9999.0,-0.540824,-0.484786,0.679118,-0.415317,-2.32278,-0.309899
0.34,0.25,9999.0,9999.0,-0.540721,-0.484923,0.679078,-0.438545,-2.31946,-0.298422
0.34,0.25,9999.0,9999.0,-0.540721,-0.484923,0.679078,-0.438545,-2.31946,-0.298422
0.34,0.25,9999.0,9999.0,-0.540619,-0.485062,0.679042,-0.461793,-2.31595,-0.286936
0.34,0.25,9999.0,9999.0,-0.540517,-0.485202,0.679008,-0.485055,-2.31225,-0.275444
0.34,0.25,9999.0,9999.0,-0.540517,-0.485202,0.679008,-0.485055,-2.31225,-0.275444
0.37,0.25,9999.0,9999.0,-0.540415,-0.485343,0.678977,-0.508328,-2.30836,-0.263947
0.37,0.24,9999.0,9999.0,-0.540314,-0.485486,0.678949,-0.531606,-2.30428,-0.252447
0.37,0.24,9999.0,9999.0,-0.540314,-0.485486,0.678949,-0.531606,-2.30428,-0.252447
0.37,0.24,9999.0,9999.0,-0.540213,-0.48563,0.678923,-0.554886,-2.30001,-0.240947
0.37,0.24,9999.0,9999.0,-0.540112,-0.485775,0.678901,-0.578038,-2.29558,-0.229512
0.37,0.24,9999.0,9999.0,-0.540112,-0.485775,0.678901,-0.578038,-2.29558,-0.229512
0.39,0.24,9999.0,9999.0,-0.540013,-0.48592,0.67888,-0.601049,-2.29098,-0.218146
0.39,0.3,9999.0,9999.0,-0.539914,-0.486066,0.678863,-0.623977,-2.28622,-0.206822
0.39,0.3,9999.0,9999.0,-0.539914,-0.486066,0.678863,-0.623977,-2.28622,-0.206822
0.39,0.3,9999.0,9999.0,-0.539816,-0.486213,0.678848,-0.646857,-2.28128,-0.195521
0.39,0.3,9999.0,9999.0,-0.539718,-0.486361,0.678836,-0.669708,-2.27616,-0.184233
0.39,0.3,9999.0,9999.0,-0.539718,-0.486361,0.678836,-0.669708,-2.27616,-0.184233
0.39,0.3,9999.0,9999.0,-0.53962,-0.486511,0.678826,-0.692543,-2.27086,-0.172953
0.34,0.3,9999.0,9999.0,-0.539523,-0.486662,0.67882,-0.715364,-2.26538,-0.161678
0.34,0.27,9999.0,9999.0,-0.539523,-0.486662,0.67882,-0.715364,-2.26538,-0.161678
0.34,0.27,9999.0,9999.0,-0.539426,-0.486815,0.678816,-0.738172,-2.25971,-0.150408
0.34,0.27,9999.0,9999.0,-0.539329,-0.486969,0.678814,-0.760966,-2.25386,-0.139145
0.34,0.27,9999.0,9999.0,-0.539329,-0.486969,0.678814,-0.760966,-2.25386,-0.139145
0.34,0.27,9999.0,9999.0,-0.539233,-0.487124,0.678816,-0.78374,-2.24783,-0.127889
0.3,0.27,9999.0,9999.0,-0.539233,-0.487124,0.678816,-0.78374,-2.24783,-0.127889
0.3,0.25,9999.0,9999.0,-0.539136,-0.487281,0.67882,-0.806491,-2.24162,-0.116643
0.3,0.25,9999.0,9999.0,-0.53904,-0.48744,0.678826,-0.829213,-2.23523,-0.105411
0.3,0.25,9999.0,9999.0,-0.53904,-0.48744,0.678826,-0.829213,-2.23523,-0.105411
0.3,0.25,9999.0,9999.0,-0.538944,-0.487599,0.678836,-0.851901,-2.22866,-0.0941936
0.3,0.25,9999.0,9999.0,-0.538849,-0.487761,0.678848,-0.874549,-2.22192,-0.0829947
0.27,0.25,9999.0,9999.0,-0.538753,-0.487923,0.678863,-0.897151,-2.215,-0.0718167
0.27,0.25,9999.0,9999.0,-0.538753,-0.487923,0.678863,-0.897151,-2.215,-0.0718167
0.27,0.25,9999.0,9999.0,-0.538658,-0.488087,0.678881,-0.919702,-2.20791,-0.0606626
0.27,0.25,9999.0,9999.0,-0.538563,-0.488253,0.678902,-0.942197,-2.20066,-0.0495349
0.27,0.25,0.76,9999.0,-0.538563,-0.488253,0.678902,-0.942197,-2.20066,-0.0495349
0.27,0.25,0.76,9999.0,-0.538468,-0.488421,0.678925,-0.964746,-2.19319,-0.0383773
0.39,0.25,0.76,9999.0,-0.538373,-0.488591,0.678952,-0.987351,-2.18552,-0.0271889
0.39,0.24,0.76,9999.0,-0.538373,-0.488591,0.678952,-0.987351,-2.18552,-0.0271889
0.39,0.24,0.76,9999.0,-0.538278,-0.488763,0.678982,-1.00995,-2.17766,-0.0160018
0.39,0.24,0.76,9999.0,-0.538183,-0.488936,0.679014,-1.03239,-2.16967,-0.00489556
0.39,0.24,0.76,9999.0,-0.538183,-0.488936,0.679014,-1.03239,-2.16967,-0.00489556
0.39,0.24,0.7,9999.0,-0.538089,-0.48911,0.679049,-1.05474,-2.16152,0.00617008
0.39,0.24,0.7,9999.0,-0.537995,-0.489285,0.679087,-1.07693,-2.15324,0.0171611
0.5,0.24,0.7,9999.0,-0.537995,-0.489285,0.679087,-1.07693,-2.15324,0.0171611
0.5,0.23,0.7,9999.0,-0.537902,-0.48946,0.679127,-1.09894,-2.14484,0.0280572
0.5,0.23,0.7,9999.0,-0.53781,-0.489636,0.67917,-1.12079,-2.13632,0.0388761
0.5,0.23,0.7,9999.0,-0.53781,-0.489636,0.67917,-1.12079,-2.13632,0.0388761
0.5,0.23,0.59,9999.0,-0.537718,-0.489813,0.679215,-1.1425,-2.12767,0.0496287
0.5,0.23,0.59,9999.0,-0.537718,-0.489813,0.679215,-1.1425,-2.12767,0.0496287
0.57,0.23,0.59,9999.0,-0.537626,-0.489991,0.679264,-1.16409,-2.11889,0.0603211
0.57,0.21,0.59,9999.0,-0.537535,-0.490171,0.679315,-1.18567,-2.10994,0.0710124
0.57,0.21,0.59,9999.0,-0.537535,-0.490171,0.679315,-1.18567,-2.10994,0.0710124
0.57,0.21,0.59,9999.0,-0.537443,-0.490353,0.67937,-1.20714,-2.10085,0.0816518
0.57,0.21,0.51,9999.0,-0.537352,-0.490535,0.679427,-1.22844,-2.09165,0.092208
0.57,0.21,0.51,9999.0,-0.537352,-0.490535,0.679427,-1.22844,-2.09165,0.092208
0.64,0.21,0.51,9999.0,-0.537262,-0.490718,0.679486,-1.2496,-2.08234,0.102691
0.64,0.27,0.51,9999.0,-0.537172,-0.490902,0.679549,-1.27061,-2.07292,0.113105
0.64,0.27,0.51,9999.0,-0.537082,-0.491087,0.679614,-1.29149,-2.06338,0.123454
0.64,0.27,0.51,9999.0,-0.537082,-0.491087,0.679614,-1.29149,-2.06338,0.123454
0.64,0.27,0.49,9999.0,-0.536992,-0.491275,0.679683,-1.31234,-2.05368,0.133792
0.64,0.27,0.49,9999.0,-0.536992,-0.491275,0.679683,-1.31234,-2.05368,0.133792
0.69,0.27,0.49,9999.0,-0.536903,-0.491464,0.679754,-1.33307,-2.04387,0.14407
0.69,0.25,0.49,9999.0,-0.536813,-0.491653,0.679828,-1.35361,-2.03397,0.154256
0.69,0.25,0.49,9999.0,-0.536813,-0.491653,0.679828,-1.35361,-2.03397,0.154256
0.69,0.25,0.49,9999.0,-0.536725,-0.491843,0.679905,-1.37399,-2.02399,0.164359
0.69,0.25,0.49,9999.0,-0.536637,-0.492034,0.679984,-1.39421,-2.01392,0.174385
0.69,0.25,0.47,9999.0,-0.536637,-0.492034,0.679984,-1.39421,-2.01392,0.174385
0.69,0.25,0.47,9999.0,-0.536549,-0.492227,0.680067,-1.41427,-2.00375,0.184337
0.74,0.25,0.47,9999.0,-0.536461,-0.49242,0.680152,-1.43419,-1.99351,0.194214
0.74,0.38,0.47,9999.0,-0.536461,-0.49242,0.680152,-1.43419,-1.99351,0.194214
0.74,0.38,0.47,9999.0,-0.536374,-0.492614,0.68024,-1.45395,-1.98317,0.204019
0.74,0.38,0.47,9999.0,-0.536374,-0.492614,0.68024,-1.45395,-1.98317,0.204019
0.74,0.38,0.44,9999.0,-0.536287,-0.49281,0.680331,-1.47357,-1.97276,0.213749
0.74,0.38,0.44,9999.0,-0.5362,-0.493006,0.680424,-1.49303,-1.96227,0.223405
0.77,0.38,0.44,9999.0,-0.5362,-0.493006,0.680424,-1.49303,-1.96227,0.223405
0.77,0.33,0.44,9999.0,-0.536113,-0.493204,0.680521,-1.51235,-1.9517,0.232985
0.77,0.33,0.44,9999.0,-0.536027,-0.493403,0.68062,-1.5315,-1.94107,0.242489
0.77,0.33,0.44,9999.0,-0.536027,-0.493403,0.68062,-1.5315,-1.94107,0.242489
0.77,0.33,0.41,9999.0,-0.535941,-0.493603,0.680723,-1.55049,-1.93038,0.251914
0.77,0.33,0.41,9999.0,-0.535855,-0.493804,0.680828,-1.56933,-1.91962,0.26126
9999.0,0.33,0.41,9999.0,-0.535855,-0.493804,0.680828,-1.56933,-1.91962,0.26126
9999.0,0.3,0.41,9999.0,-0.53577,-0.494005,0.680936,-1.588,-1.90882,0.270525
9999.0,0.3,0.41,9999.0,-0.535685,-0.494208,0.681047,-1.60651,-1.89796,0.279709
9999.0,0.3,0.41,9999.0,-0.535685,-0.494208,0.681047,-1.60651,-1.89796,0.279709
9999.0,0.3,0.39,9999.0,-0.5356,-0.494412,0.681161,-1.62484,-1.88706,0.28881
9999.0,0.3,0.39,9999.0,-0.535515,-0.494617,0.681278,-1.64301,-1.87612,0.297826
9999.0,0.3,0.39,9999.0,-0.535515,-0.494617,0.681278,-1.64301,-1.87612,0.297826
9999.0,0.27,0.39,9999.0,-0.535431,-0.494823,0.681398,-1.66101,-1.86515,0.306758
9999.0,0.27,0.39,9999.0,-0.535347,-0.49503,0.681521,-1.67883,-1.85415,0.315604
9999.0,0.27,0.39,9999.0,-0.535347,-0.49503,0.681521,-1.67883,-1.85415,0.315604
9999.0,0.27,0.39,9999.0,-0.535263,-0.495238,0.681646,-1.69647,-1.84312,0.324362
9999.0,0.27,0.36,9999.0,-0.535179,-0.495447,0.681775,-1.71394,-1.83208,0.333033
9999.0,0.27,0.36,9999.0,-0.535179,-0.495447,0.681775,-1.71394,-1.83208,0.333033
9999.0,0.27,0.36,9999.0,-0.535096,-0.495657,0.681906,-1.73123,-1.82102,0.341615
9999.0,0.39,0.36,9999.0,-0.535012,-0.495868,0.68204,-1.74833,-1.80996,0.350107
9999.0,0.39,0.36,9999.0,-0.535012,-0.495868,0.68204,-1.74833,-1.80996,0.350107
9999.0,0.39,0.36,9999.0,-0.534929,-0.496079,0.682178,-1.76526,-1.79889,0.358509
9999.0,0.39,0.31,9999.0,-0.534847,-0.496292,0.682318,-1.78199,-1.78783,0.366821
9999.0,0.39,0.31,9999.0,-0.534847,-0.496292,0.682318,-1.78199,-1.78783,0.366821
9999.0,0.39,0.31,9999.0,-0.534764,-0.496505,0.682461,-1.79855,-1.77677,0.375041
9999.0,0.5,0.31,9999.0,-0.534764,-0.496505,0.682461,-1.79855,-1.77677,0.375041
9999.0,0.5,0.31,9999.0,-0.534682,-0.496719,0.682607,-1.81491,-1.76573,0.383169
9999.0,0.5,0.31,9999.0,-0.5346,-0.496934,0.682756,-1.83109,-1.75471,0.391204
9999.0,0.5,0.29,9999.0,-0.5346,-0.496934,0.682756,-1.83109,-1.75471,0.391204
9999.0,0.5,0.29,9999.0,-0.534518,-0.49715,0.682907,-1.84707,-1.74371,0.399147
9999.0,0.5,0.29,9999.0,-0.534436,-0.497367,0.683062,-1.86287,-1.73274,0.406996
9999.0,0.49,0.29,9999.0,-0.534436,-0.497367,0.683062,-1.86287,-1.73274,0.406996
9999.0,0.49,0.29,9999.0,-0.534355,-0.497584,0.68322,-1.87848,-1.72181,0.414752
9999.0,0.49,0.29,9999.0,-0.534274,-0.497802,0.68338,-1.89389,-1.71092,0.422413
9999.0,0.49,0.26,9999.0,-0.534274,-0.497802,0.68338,-1.89389,-1.71092,0.422413
9999.0,0.49,0.26,9999.0,-0.534193,-0.498021,0.683544,-1.90911,-1.70007,0.429981
9999.0,0.49,0.26,9999.0,-0.534112,-0.498241,0.68371,-1.92413,-1.68927,0.437454
9999.0,0.57,0.26,9999.0,-0.534112,-0.498241,0.68371,-1.92413,-1.68927,0.437454
9999.0,0.57,0.26,9999.0,-0.534032,-0.498461,0.683879,-1.93896,-1.67853,0.444833
9999.0,0.57,0.26,9999.0,-0.533951,-0.498682,0.684052,-1.9536,-1.66785,0.452117
9999.0,0.57,0.26,9999.0,-0.533951,-0.498682,0.684052,-1.9536,-1.66785,0.452117
9999.0,0.57,0.25,9999.0,-0.533871,-0.498904,0.684227,-1.96803,-1.65724,0.459307
9999.0,0.57,0.25,9999.0,-0.533791,-0.499126,0.684405,-1.98227,-1.64671,0.466402
9999.0,0.57,0.25,9999.0,-0.533791,-0.499126,0.684405,-1.98227,-1.64671,0.466402
9999.0,0.62,0.25,9999.0,-0.533711,-0.499349,0.684586,-1.99632,-1.63625,0.473403
9999.0,0.62,0.25,9999.0,-0.533631,-0.499573,0.68477,-2.01016,-1.62587,0.48031
9999.0,0.62,0.25,9999.0,-0.533631,-0.499573,0.68477,-2.01016,-1.62587,0.48031
9999.0,0.62,0.23,9999.0,-0.533552,-0.499797,0.684957,-2.02381,-1.61558,0.487122
9999.0,0.62,0.23,9999.0,-0.533472,-0.500022,0.685146,-2.03726,-1.60539,0.493841
9999.0,0.62,0.23,9999.0,-0.533472,-0.500022,0.685146,-2.03726,-1.60539,0.493841
9999.0,0.61,0.23,9999.0,-0.533393,-0.500248,0.685339,-2.05051,-1.59529,0.500466
9999.0,0.61,0.23,9999.0,-0.533314,-0.500474,0.685535,-2.06356,-1.5853,0.506997
9999.0,0.61,0.23,9999.0,-0.533314,-0.500474,0.685535,-2.06356,-1.5853,0.506997
9999.0,0.61,0.23,9999.0,-0.533235,-0.500701,0.685733,-2.07641,-1.57542,0.513436
9999.0,0.61,0.23,9999.0,-0.533156,-0.500928,0.685935,-2.08907,-1.56566,0.519782
9999.0,0.61,0.23,9999.0,-0.533156,-0.500928,0.685935,-2.08907,-1.56566,0.519782
9999.0,0.59,0.23,9999.0,-0.533077,-0.501155,0.686139,-2.10152,-1.55601,0.526037
9999.0,0.59,0.23,9999.0,-0.533077,-0.501155,0.686139,-2.10152,-1.55601,0.526037
9999.0,0.59,0.23,9999.0,-0.532999,-0.501384,0.686346,-2.11377,-1.54649,0.532199
9999.0,0.59,0.23,9999.0,-0.53292,-0.501612,0.686556,-2.12582,-1.5371,0.538271
9999.0,0.59,0.23,9999.0,-0.53292,-0.501612,0.686556,-2.12582,-1.5371,0.538271
9999.0,0.59,0.23,9999.0,-0.532842,-0.501841,0.68677,-2.13768,-1.52785,0.544252
9999.0,0.61,0.23,9999.0,-0.532764,-0.502071,0.686986,-2.14933,-1.51874,0.550144
9999.0,0.61,0.23,9999.0,-0.532764,-0.502071,0.686986,-2.14933,-1.51874,0.550144
9999.0,0.61,0.23,9999.0,-0.532686,-0.502301,0.687205,-2.16078,-1.50977,0.555946
9999.0,0.61,0.23,9999.0,-0.532608,-0.502531,0.687427,-2.17204,-1.50095,0.56166
9999.0,0.61,0.22,9999.0,-0.532608,-0.502531,0.687427,-2.17204,-1.50095,0.56166
9999.0,0.61,0.22,9999.0,-0.53253,-0.502762,0.687651,-2.18309,-1.49228,0.567287
0.76,0.61,0.22,9999.0,-0.532452,-0.502993,0.687879,-2.19395,-1.48378,0.572826
0.76,0.62,0.22,9999.0,-0.532452,-0.502993,0.687879,-2.19395,-1.48378,0.572826
0.76,0.62,0.22,9999.0,-0.532374,-0.503225,0.68811,-2.2046,-1.47544,0.57828
0.76,0.62,0.22,9999.0,-0.532296,-0.503457,0.688343,-2.21506,-1.46727,0.583649
0.76,0.62,0.29,9999.0,-0.532296,-0.503457,0.688343,-2.21506,-1.46727,0.583649
0.76,0.62,0.29,9999.0,-0.532219,-0.503689,0.68858,-2.22531,-1.45927,0.588933
0.64,0.62,0.29,9999.0,-0.532141,-0.503921,0.688819,-2.23537,-1.45145,0.594134
0.64,0.66,0.29,9999.0,-0.532141,-0.503921,0.688819,-2.23537,-1.45145,0.594134
0.64,0.66,0.29,9999.0,-0.532063,-0.504154,0.689061,-2.24522,-1.44382,0.599253
0.64,0.66,0.29,9999.0,-0.531986,-0.504387,0.689306,-2.25488,-1.43637,0.604291
0.64,0.66,0.28,9999.0,-0.531986,-0.504387,0.689306,-2.25488,-1.43637,0.604291
0.64,0.66,0.28,9999.0,-0.531908,-0.50462,0.689554,-2.26434,-1.42911,0.609248
0.7,0.66,0.28,9999.0,-0.531908,-0.50462,0.689554,-2.26434,-1.42911,0.609248
0.7,0.7,0.28,9999.0,-0.531831,-0.504854,0.689805,-2.2736,-1.42205,0.614126
0.7,0.7,0.28,9999.0,-0.531753,-0.505087,0.690059,-2.28266,-1.41519,0.618927
0.7,0.7,0.28,9999.0,-0.531753,-0.505087,0.690059,-2.28266,-1.41519,0.618927
0.7,0.7,0.25,9999.0,-0.531676,-0.505321,0.690316,-2.29152,-1.40854,0.62365
0.7,0.7,0.25,9999.0,-0.531599,-0.505555,0.690575,-2.30019,-1.40209,0.628298
0.74,0.7,0.25,9999.0,-0.531521,-0.505789,0.690838,-2.30865,-1.39585,0.632871
0.74,0.74,0.25,9999.0,-0.531521,-0.505789,0.690838,-2.30865,-1.39585,0.632871
0.74,0.74,0.25,9999.0,-0.531444,-0.506024,0.691103,-2.31692,-1.38983,0.637371
0.74,0.74,0.25,9999.0,-0.531367,-0.506257,0.69137,-2.32496,-1.38404,0.641779
0.74,0.74,0.25,9999.0,-0.531367,-0.506257,0.69137,-2.32496,-1.38404,0.641779
0.74,0.74,0.32,9999.0,-0.53129,-0.506488,0.691638,-2.33277,-1.3785,0.646095
0.74,0.74,0.32,9999.0,-0.531213,-0.50672,0.691908,-2.34036,-1.37318,0.65033
0.76,0.74,0.32,9999.0,-0.531213,-0.50672,0.691908,-2.34036,-1.37318,0.65033
0.76,0.77,0.32,9999.0,-0.531137,-0.50695,0.69218,-2.34775,-1.3681,0.654494
0.76,0.77,0.32,9999.0,-0.531137,-0.50695,0.69218,-2.34775,-1.3681,0.654494
0.76,0.77,0.32,9999.0,-0.531061,-0.507181,0.692455,-2.35495,-1.36325,0.65859
0.76,0.77,0.28,9999.0,-0.530984,-0.507412,0.692733,-2.36195,-1.35863,0.662623
0.76,0.77,0.28,0.77,-0.530907,-0.507644,0.693015,-2.36878,-1.35423,0.666614
0.79,0.77,0.28,0.77,-0.530907,-0.507644,0.693015,-2.36878,-1.35423,0.666614
0.79,9999.0,0.28,0.77,-0.53083,-0.507877,0.693301,-2.37542,-1.35008,0.670548
0.79,9999.0,0.28,0.77,-0.53083,-0.507877,0.693301,-2.37542,-1.35008,0.670548
0.79,9999.0,0.28,0.77,-0.530753,-0.508109,0.693588,-2.38187,-1.34617,0.674415
0.79,9999.0,0.26,0.77,-0.530676,-0.508341,0.693879,-2.38811,-1.3425,0.678222
0.79,9999.0,0.26,0.72,-0.530676,-0.508341,0.693879,-2.38811,-1.3425,0.678222
0.74,9999.0,0.26,0.72,-0.530598,-0.508574,0.694174,-2.39417,-1.33908,0.681987
0.74,9999.0,0.26,0.72,-0.53052,-0.508807,0.694472,-2.40004,-1.33591,0.685698
0.74,9999.0,0.26,0.72,-0.53052,-0.508807,0.694472,-2.40004,-1.33591,0.685698
0.74,9999.0,0.26,0.72,-0.530442,-0.509041,0.694773,-2.40573,-1.333,0.689365
0.74,9999.0,0.25,0.72,-0.530364,-0.509274,0.695078,-2.41121,-1.33034,0.692975
0.74,9999.0,0.25,0.63,-0.530364,-0.509274,0.695078,-2.41121,-1.33034,0.692975
0.63,9999.0,0.25,0.63,-0.530286,-0.509507,0.695384,-2.41649,-1.32794,0.696524
0.63,9999.0,0.25,0.63,-0.530208,-0.509738,0.695692,-2.42156,-1.3258,0.700018
0.63,9999.0,0.25,0.63,-0.530208,-0.509738,0.695692,-2.42156,-1.3258,0.700018
0.63,9999.0,0.25,0.63,-0.53013,-0.50997,0.696003,-2.42643,-1.32392,0.703459
0.63,9999.0,0.25,0.63,-0.530052,-0.510201,0.696316,-2.4311,-1.3223,0.706852
0.63,9999.0,0.23,0.63,-0.530052,-0.510201,0.696316,-2.4311,-1.3223,0.706852
0.63,9999.0,0.23,0.61,-0.529974,-0.510432,0.696632,-2.43557,-1.32096,0.710199
0.69,9999.0,0.23,0.61,-0.529895,-0.510664,0.696953,-2.43984,-1.31989,0.713517
0.69,9999.0,0.23,0.61,-0.529895,-0.510664,0.696953,-2.43984,-1.31989,0.713517
0.69,9999.0,0.23,0.61,-0.529815,-0.510896,0.697277,-2.44392,-1.3191,0.716793
0.69,9999.0,0.23,0.61,-0.529736,-0.511127,0.697603,-2.44779,-1.31857,0.720021
0.69,9999.0,0.2,0.61,-0.529736,-0.511127,0.697603,-2.44779,-1.31857,0.720021
0.69,9999.0,0.2,0.61,-0.529657,-0.511357,0.697931,-2.45145,-1.31831,0.723205
0.72,9999.0,0.2,0.61,-0.529577,-0.511587,0.698262,-2.45491,-1.31833,0.726349
0.72,9999.0,0.2,0.61,-0.529577,-0.511587,0.698262,-2.45491,-1.31833,0.726349
0.72,9999.0,0.2,0.61,-0.529498,-0.511817,0.698595,-2.45816,-1.31862,0.729453
0.72,9999.0,0.2,0.61,-0.529418,-0.512047,0.698933,-2.4612,-1.31921,0.732535
0.72,9999.0,0.26,0.61,-0.529418,-0.512047,0.698933,-2.4612,-1.31921,0.732535
0.72,9999.0,0.26,0.57,-0.529337,-0.512277,0.699274,-2.46404,-1.32008,0.735584
0.75,9999.0,0.26,0.57,-0.529257,-0.512506,0.699617,-2.46666,-1.32122,0.738592
0.75,9999.0,0.26,0.57,-0.529257,-0.512506,0.699617,-2.46666,-1.32122,0.738592
0.75,9999.0,0.26,0.57,-0.529176,-0.512734,0.699962,-2.46907,-1.32264,0.741565
0.75,9999.0,0.26,0.57,-0.529176,-0.512734,0.699962,-2.46907,-1.32264,0.741565
0.75,9999.0,0.26,0.57,-0.529095,-0.512962,0.700309,-2.47127,-1.32433,0.744505
0.75,9999.0,0.26,0.53,-0.529014,-0.513189,0.700659,-2.47325,-1.3263,0.747414
0.77,9999.0,0.26,0.53,-0.529014,-0.513189,0.700659,-2.47325,-1.3263,0.747414
0.77,9999.0,0.26,0.53,-0.528933,-0.513415,0.701011,-2.47502,-1.32855,0.750295
0.77,9999.0,0.26,0.53,-0.528851,-0.513641,0.701367,-2.47657,-1.33108,0.753149
0.77,9999.0,0.26,0.53,-0.528851,-0.513641,0.701367,-2.47657,-1.33108,0.753149
0.77,9999.0,0.26,0.53,-0.528769,-0.513867,0.701725,-2.4779,-1.3339,0.755977
0.77,9999.0,0.38,0.53,-0.528687,-0.514092,0.702085,-2.47901,-1.33699,0.758781
0.77,9999.0,0.38,0.52,-0.528687,-0.514092,0.702085,-2.47901,-1.33699,0.758781
0.8,9999.0,0.38,0.52,-0.528605,-0.514316,0.702448,-2.4799,-1.34037,0.761563
0.8,9999.0,0.38,0.52,-0.528522,-0.51454,0.702814,-2.48056,-1.34402,0.764323
0.8,9999.0,0.38,0.52,-0.528522,-0.51454,0.702814,-2.48056,-1.34402,0.764323
0.8,9999.0,0.38,0.52,-0.528439,-0.514763,0.703183,-2.481,-1.34796,0.767063
0.8,9999.0,0.34,0.52,-0.528356,-0.514985,0.703554,-2.48121,-1.35218,0.769784
0.8,9999.0,0.34,0.5,-0.528356,-0.514985,0.703554,-2.48121,-1.35218,0.769784
9999.0,9999.0,0.34,0.5,-0.528272,-0.515207,0.703928,-2.48118,-1.35667,0.772486
9999.0,9999.0,0.34,0.5,-0.528188,-0.515428,0.704305,-2.48093,-1.36144,0.775172
9999.0,9999.0,0.34,0.5,-0.528188,-0.515428,0.704305,-2.48093,-1.36144,0.775172
9999.0,9999.0,0.34,0.5,-0.528104,-0.515649,0.704684,-2.48044,-1.36649,0.777841
9999.0,9999.0,0.3,0.5,-0.528104,-0.515649,0.704684,-2.48044,-1.36649,0.777841
9999.0,9999.0,0.3,0.48,-0.528019,-0.515868,0.705066,-2.47971,-1.37181,0.780496
0.79,9999.0,0.3,0.48,-0.527934,-0.516087,0.705451,-2.47875,-1.37741,0.783136
0.79,9999.0,0.3,0.48,-0.527934,-0.516087,0.705451,-2.47875,-1.37741,0.783136
0.79,9999.0,0.3,0.48,-0.527848,-0.516306,0.705838,-2.47754,-1.38327,0.785764
0.79,9999.0,0.3,0.48,-0.527762,-0.516523,0.706228,-2.47609,-1.3894,0.788379
0.79,9999.0,0.28,0.48,-0.527762,-0.516523,0.706228,-2.47609,-1.3894,0.788379
0.79,9999.0,0.28,0.46,-0.527676,-0.516739,0.70662,-2.4744,-1.3958,0.790984
9999.0,9999.0,0.28,0.46,-0.527589,-0.516955,0.707014,-2.47246,-1.40246,0.793577
9999.0,9999.0,0.28,0.46,-0.527502,-0.51717,0.707412,-2.47026,-1.40939,0.796162
9999.0,9999.0,0.28,0.46,-0.527502,-0.51717,0.707412,-2.47026,-1.40939,0.796162
9999.0,9999.0,0.28,0.46,-0.527415,-0.517384,0.707811,-2.46782,-1.41657,0.798737
9999.0,9999.0,0.28,0.46,-0.527415,-0.517384,0.707811,-2.46782,-1.41657,0.798737
9999.0,9999.0,0.24,0.46,-0.527327,-0.517597,0.708213,-2.46512,-1.42401,0.801304
9999.0,9999.0,0.24,0.45,-0.527239,-0.517809,0.708618,-2.46216,-1.4317,0.803864
0.68,9999.0,0.24,0.45,-0.527239,-0.517809,0.708618,-2.46216,-1.4317,0.803864
0.68,9999.0,0.24,0.45,-0.52715,-0.51802,0.709025,-2.45895,-1.43964,0.806417
0.68,9999.0,0.24,0.45,-0.527061,-0.51823,0.709435,-2.45547,-1.44783,0.808964
0.68,9999.0,0.24,0.45,-0.527061,-0.51823,0.709435,-2.45547,-1.44783,0.808964
0.68,9999.0,0.23,0.45,-0.526972,-0.51844,0.709847,-2.45173,-1.45626,0.811505
0.68,9999.0,0.23,0.45,-0.526882,-0.518648,0.710261,-2.44772,-1.46493,0.814042
0.74,9999.0,0.23,0.45,-0.526882,-0.518648,0.710261,-2.44772,-1.46493,0.814042
0.74,9999.0,0.23,0.45,-0.526791,-0.518855,0.710678,-2.44344,-1.47383,0.816573
0.74,9999.0,0.23,0.45,-0.526701,-0.519061,0.711097,-2.43889,-1.48297,0.819101
0.74,9999.0,0.23,0.45,-0.526701,-0.519061,0.711097,-2.43889,-1.48297,0.819101
0.74,9999.0,0.29,0.45,-0.526609,-0.519266,0.711518,-2.43407,-1.49233,0.821624
0.74,9999.0,0.29,0.41,-0.526517,-0.519469,0.711942,-2.42896,-1.50192,0.824144
0.79,9999.0,0.29,0.41,-0.526517,-0.519469,0.711942,-2.42896,-1.50192,0.824144
0.79,9999.0,0.29,0.41,-0.526425,-0.519672,0.712368,-2.42359,-1.51172,0.826661
0.79,9999.0,0.29,0.41,-0.526332,-0.519874,0.712796,-2.41792,-1.52174,0.829176
0.79,9999.0,0.29,0.41,-0.526332,-0.519874,0.712796,-2.41792,-1.52174,0.829176
0.79,9999.0,0.34,0.41,-0.526239,-0.520074,0.713227,-2.41198,-1.53197,0.831687
